,event_date,event_id,event_name,section_name,row_name,ticket_type,add_datetime,sale_price,acct_id,channel,sale_type,seat_num
6541,6/7/2021,64626,20PNR2VB,VIP25,3,Full Strip,16:15.5,810,5046640,Internal,Archtics,7
6542,6/7/2021,64626,20PNR2VB,VIP25,3,Full Strip,16:15.5,810,5046640,Internal,Archtics,10
6543,6/5/2021,64625,20PNR2VA,VIP25,3,Full Strip,16:15.5,810,5046640,Internal,Archtics,10
6544,6/5/2021,64625,20PNR2VA,222,12,Full Strip,16:36.4,160,25050500,Internal,Archtics,11
6545,6/5/2021,64625,20PNR2VA,28,9,Full Strip,15:14.1,370,3227330,Internal,Archtics,7
6546,6/7/2021,64626,20PNR2VB,28,9,Full Strip,15:14.1,370,3227330,Internal,Archtics,7
6547,6/5/2021,64625,20PNR2VA,222,20,Full Strip,06:36.0,150,10014840,Internal,Archtics,26
6548,6/7/2021,64626,20PNR2VB,222,20,Full Strip,06:36.0,150,10014840,Internal,Archtics,26
6549,6/5/2021,64625,20PNR2VA,15,13,Full Strip,10:45.6,325,28285422,Internal,Archtics,4
6550,6/7/2021,64626,20PNR2VB,15,13,Full Strip,10:45.6,325,28285422,Internal,Archtics,4
6551,6/7/2021,64626,20PNR2VB,15,13,Full Strip,10:45.6,325,28285422,Internal,Archtics,3
6552,6/5/2021,64625,20PNR2VA,222,22,Full Strip,07:08.3,150,21313407,Internal,Archtics,19
6553,6/7/2021,64626,20PNR2VB,222,22,Full Strip,07:08.3,150,21313407,Internal,Archtics,19
6554,6/5/2021,64625,20PNR2VA,222,22,Full Strip,07:08.3,150,21313407,Internal,Archtics,17
6555,6/7/2021,64626,20PNR2VB,222,22,Full Strip,07:08.3,150,21313407,Internal,Archtics,17
6556,6/5/2021,64625,20PNR2VA,15,13,Full Strip,10:45.6,325,28285422,Internal,Archtics,6
6557,6/7/2021,64626,20PNR2VB,15,13,Full Strip,10:45.6,325,28285422,Internal,Archtics,6
6558,6/5/2021,64625,20PNR2VA,222,22,Full Strip,07:17.1,150,28100685,Internal,Archtics,9
6559,6/7/2021,64626,20PNR2VB,222,22,Full Strip,07:17.1,150,28100685,Internal,Archtics,9
6560,6/5/2021,64625,20PNR2VA,223,5,Full Strip,04:00.2,220,31655190,Internal,Archtics,8
6561,6/7/2021,64626,20PNR2VB,223,5,Full Strip,04:00.2,220,31655190,Internal,Archtics,8
6562,6/5/2021,64625,20PNR2VA,222,12,Full Strip,16:36.4,160,25050500,Internal,Archtics,9
6563,6/7/2021,64626,20PNR2VB,222,12,Full Strip,16:36.4,160,25050500,Internal,Archtics,9
6564,6/5/2021,64625,20PNR2VA,222,12,Full Strip,16:36.4,160,25050500,Internal,Archtics,10
6565,6/7/2021,64626,20PNR2VB,222,12,Full Strip,16:36.4,160,25050500,Internal,Archtics,11
6566,6/5/2021,64625,20PNR2VA,223,16,Full Strip,19:03.9,175,26659102,Internal,Archtics,10
6567,6/7/2021,64626,20PNR2VB,223,16,Full Strip,19:03.9,175,26659102,Internal,Archtics,12
6568,6/5/2021,64625,20PNR2VA,223,16,Full Strip,19:03.9,175,26659102,Internal,Archtics,12
6569,6/5/2021,64625,20PNR2VA,223,14,Full Strip,27:48.6,175,28285746,Internal,Archtics,8
6570,6/7/2021,64626,20PNR2VB,223,14,Full Strip,27:48.6,175,28285746,Internal,Archtics,6
6571,6/7/2021,64626,20PNR2VB,223,14,Full Strip,27:48.6,175,28285746,Internal,Archtics,8
6572,6/5/2021,64625,20PNR2VA,6,7,Full Strip,23:49.1,500,4596320,Internal,Archtics,5
6573,6/7/2021,64626,20PNR2VB,6,7,Full Strip,23:49.1,500,4596320,Internal,Archtics,5
6574,6/5/2021,64625,20PNR2VA,223,15,Full Strip,24:44.5,175,27577626,Internal,Archtics,11
6575,6/7/2021,64626,20PNR2VB,223,15,Full Strip,24:44.5,175,27577626,Internal,Archtics,11
6576,6/5/2021,64625,20PNR2VA,223,15,Full Strip,25:16.4,175,27982322,Internal,Archtics,17
6577,6/7/2021,64626,20PNR2VB,223,15,Full Strip,25:16.4,175,27982322,Internal,Archtics,17
6578,6/5/2021,64625,20PNR2VA,223,14,Full Strip,25:16.4,175,27982322,Internal,Archtics,19
6579,6/7/2021,64626,20PNR2VB,223,14,Full Strip,25:16.4,175,27982322,Internal,Archtics,19
6580,6/5/2021,64625,20PNR2VA,222,14,Full Strip,25:44.0,160,26680074,Internal,Archtics,26
6581,6/7/2021,64626,20PNR2VB,222,14,Full Strip,25:44.0,160,26680074,Internal,Archtics,26
6582,6/5/2021,64625,20PNR2VA,28,15,Full Strip,27:09.8,325,14718064,Internal,Archtics,10
6583,6/7/2021,64626,20PNR2VB,28,15,Full Strip,27:09.8,325,14718064,Internal,Archtics,10
6584,6/5/2021,64625,20PNR2VA,28,15,Full Strip,27:09.8,325,14718064,Internal,Archtics,12
6585,6/7/2021,64626,20PNR2VB,28,15,Full Strip,27:09.8,325,14718064,Internal,Archtics,12
6586,6/5/2021,64625,20PNR2VA,223,14,Full Strip,25:12.6,175,13735279,Internal,Archtics,10
6587,6/7/2021,64626,20PNR2VB,223,14,Full Strip,25:12.6,175,13735279,Internal,Archtics,10
6588,6/5/2021,64625,20PNR2VA,222,14,Full Strip,23:02.2,160,16890392,Internal,Archtics,3
6589,6/7/2021,64626,20PNR2VB,222,14,Full Strip,23:02.2,160,16890392,Internal,Archtics,3
6590,6/5/2021,64625,20PNR2VA,VIP25,3,Full Strip,48:12.2,810,3710822,Internal,Archtics,14
6591,6/7/2021,64626,20PNR2VB,VIP25,3,Full Strip,48:12.2,810,3710822,Internal,Archtics,14
6592,6/7/2021,64626,20PNR2VB,222,6,Full Strip,29:56.8,175,16972522,Internal,Archtics,16
6593,6/5/2021,64625,20PNR2VA,222,6,Full Strip,29:56.8,175,16972522,Internal,Archtics,16
6594,6/7/2021,64626,20PNR2VB,222,6,Full Strip,29:56.8,175,16972522,Internal,Archtics,14
6595,6/5/2021,64625,20PNR2VA,223,16,Full Strip,27:46.8,175,3003947,Internal,Archtics,8
6596,6/7/2021,64626,20PNR2VB,223,16,Full Strip,27:46.8,175,3003947,Internal,Archtics,6
6597,6/7/2021,64626,20PNR2VB,223,16,Full Strip,27:46.8,175,3003947,Internal,Archtics,8
6598,6/5/2021,64625,20PNR2VA,223,16,Full Strip,31:43.1,175,26931170,Internal,Archtics,22
6599,6/7/2021,64626,20PNR2VB,223,16,Full Strip,31:43.1,175,26931170,Internal,Archtics,22
6600,6/5/2021,64625,20PNR2VA,223,16,Full Strip,31:43.1,175,26931170,Internal,Archtics,4
6601,6/7/2021,64626,20PNR2VB,223,16,Full Strip,31:43.1,175,26931170,Internal,Archtics,4
6602,6/5/2021,64625,20PNR2VA,223,1,Full Strip,25:10.7,260,31700629,Internal,Archtics,15
6603,6/7/2021,64626,20PNR2VB,223,1,Full Strip,25:10.7,260,31700629,Internal,Archtics,15
6604,6/5/2021,64625,20PNR2VA,222,7,Full Strip,25:44.3,175,6269597,Internal,Archtics,20
6605,6/7/2021,64626,20PNR2VB,222,7,Full Strip,25:44.3,175,6269597,Internal,Archtics,20
6606,6/5/2021,64625,20PNR2VA,222,1,Full Strip,28:10.9,220,10548450,Internal,Archtics,4
6607,6/7/2021,64626,20PNR2VB,222,1,Full Strip,28:10.9,220,10548450,Internal,Archtics,4
6608,6/5/2021,64625,20PNR2VA,223,14,Full Strip,27:33.5,175,31698994,Internal,Archtics,17
6609,6/7/2021,64626,20PNR2VB,223,14,Full Strip,27:33.5,175,31698994,Internal,Archtics,17
6610,6/5/2021,64625,20PNR2VA,222,8,Full Strip,33:21.9,175,27976254,Internal,Archtics,9
6611,6/7/2021,64626,20PNR2VB,222,8,Full Strip,33:21.9,175,27976254,Internal,Archtics,9
6612,6/5/2021,64625,20PNR2VA,10,20,Full Strip,38:07.2,345,31756519,Internal,Archtics,8
6613,6/5/2021,64625,20PNR2VA,10,20,Full Strip,38:07.2,345,31756519,Internal,Archtics,6
6614,6/7/2021,64626,20PNR2VB,10,20,Full Strip,38:07.2,345,31756519,Internal,Archtics,8
6615,6/5/2021,64625,20PNR2VA,223,16,Full Strip,37:47.9,175,27972133,Internal,Archtics,18
6616,6/7/2021,64626,20PNR2VB,223,16,Full Strip,37:47.9,175,27972133,Internal,Archtics,20
6617,6/5/2021,64625,20PNR2VA,223,16,Full Strip,37:47.9,175,27972133,Internal,Archtics,20
6618,6/7/2021,64626,20PNR2VB,223,16,Full Strip,37:47.9,175,27972133,Internal,Archtics,18
6619,6/7/2021,64626,20PNR2VB,223,15,Full Strip,38:35.1,175,16435910,Internal,Archtics,15
6620,6/5/2021,64625,20PNR2VA,223,15,Full Strip,38:35.1,175,16435910,Internal,Archtics,13
6621,6/7/2021,64626,20PNR2VB,223,15,Full Strip,38:35.1,175,16435910,Internal,Archtics,13
6622,6/5/2021,64625,20PNR2VA,28,9,Full Strip,15:14.1,370,3227330,Internal,Archtics,5
6623,6/5/2021,64625,20PNR2VA,28,9,Full Strip,15:14.1,370,3227330,Internal,Archtics,6
6624,6/7/2021,64626,20PNR2VB,28,9,Full Strip,15:14.1,370,3227330,Internal,Archtics,6
6625,6/5/2021,64625,20PNR2VA,120,4,Full Strip,17:26.6,295,26532499,Internal,Archtics,10
6626,6/7/2021,64626,20PNR2VB,120,4,Full Strip,17:26.6,295,26532499,Internal,Archtics,10
6627,6/5/2021,64625,20PNR2VA,223,13,Full Strip,21:07.8,175,26662841,Internal,Archtics,9
6628,6/7/2021,64626,20PNR2VB,223,13,Full Strip,21:07.8,175,26662841,Internal,Archtics,9
6629,6/5/2021,64625,20PNR2VA,223,14,Full Strip,21:07.8,175,26662841,Internal,Archtics,15
6630,6/7/2021,64626,20PNR2VB,223,14,Full Strip,21:07.8,175,26662841,Internal,Archtics,15
6631,6/5/2021,64625,20PNR2VA,222,5,Full Strip,22:31.4,175,10571693,Internal,Archtics,9
6632,6/7/2021,64626,20PNR2VB,222,5,Full Strip,22:31.4,175,10571693,Internal,Archtics,9
6633,6/5/2021,64625,20PNR2VA,222,2,Full Strip,20:36.5,200,26620708,Internal,Archtics,9
6634,6/7/2021,64626,20PNR2VB,222,2,Full Strip,20:36.5,200,26620708,Internal,Archtics,9
6635,6/5/2021,64625,20PNR2VA,VIP25,3,Full Strip,13:19.1,810,13746831,Internal,Archtics,2
6636,6/7/2021,64626,20PNR2VB,VIP25,3,Full Strip,13:19.1,810,13746831,Internal,Archtics,2
6637,6/5/2021,64625,20PNR2VA,222,12,Full Strip,21:04.5,160,31699391,Internal,Archtics,25
6638,6/5/2021,64625,20PNR2VA,222,10,Full Strip,22:07.3,160,31656865,Internal,Archtics,3
6639,6/7/2021,64626,20PNR2VB,222,10,Full Strip,22:07.3,160,31656865,Internal,Archtics,3
6640,6/5/2021,64625,20PNR2VA,222,7,Full Strip,40:38.9,175,26642389,Internal,Archtics,18
6641,6/7/2021,64626,20PNR2VB,222,7,Full Strip,40:38.9,175,26642389,Internal,Archtics,18
6642,6/5/2021,64625,20PNR2VA,223,15,Full Strip,38:35.1,175,16435910,Internal,Archtics,15
6643,6/5/2021,64625,20PNR2VA,223,1,Full Strip,34:36.2,260,13065051,Internal,Archtics,10
6644,6/7/2021,64626,20PNR2VB,223,1,Full Strip,34:36.2,260,13065051,Internal,Archtics,10
6645,6/5/2021,64625,20PNR2VA,222,7,Full Strip,35:53.4,175,31711803,Internal,Archtics,9
6646,6/7/2021,64626,20PNR2VB,222,7,Full Strip,35:53.4,175,31711803,Internal,Archtics,7
6647,6/7/2021,64626,20PNR2VB,222,7,Full Strip,35:53.4,175,31711803,Internal,Archtics,9
6648,6/5/2021,64625,20PNR2VA,222,8,Full Strip,36:05.2,175,28083436,Internal,Archtics,19
6649,6/7/2021,64626,20PNR2VB,222,8,Full Strip,36:05.2,175,28083436,Internal,Archtics,19
6650,6/5/2021,64625,20PNR2VA,222,8,Full Strip,36:05.2,175,28083436,Internal,Archtics,17
6651,6/5/2021,64625,20PNR2VA,24,10,Full Strip,38:47.6,670,27357939,Internal,Archtics,4
6652,6/7/2021,64626,20PNR2VB,24,10,Full Strip,38:47.6,670,27357939,Internal,Archtics,5
6653,6/5/2021,64625,20PNR2VA,222,9,Full Strip,47:50.6,160,595582,Internal,Archtics,5
6654,6/7/2021,64626,20PNR2VB,222,9,Full Strip,47:50.6,160,595582,Internal,Archtics,5
6655,6/5/2021,64625,20PNR2VA,223,8,Full Strip,51:32.4,200,25526458,Internal,Archtics,4
6656,6/7/2021,64626,20PNR2VB,223,8,Full Strip,51:32.4,200,25526458,Internal,Archtics,6
6657,6/5/2021,64625,20PNR2VA,222,8,Full Strip,45:08.9,175,19076755,Internal,Archtics,11
6658,6/7/2021,64626,20PNR2VB,222,8,Full Strip,45:08.9,175,19076755,Internal,Archtics,11
6659,6/5/2021,64625,20PNR2VA,223,13,Full Strip,31:05.7,175,27976126,Internal,Archtics,2
6660,6/7/2021,64626,20PNR2VB,223,13,Full Strip,31:05.7,175,27976126,Internal,Archtics,2
6661,6/5/2021,64625,20PNR2VA,223,16,Full Strip,31:05.7,175,27976126,Internal,Archtics,2
6662,6/7/2021,64626,20PNR2VB,223,16,Full Strip,31:05.7,175,27976126,Internal,Archtics,2
6663,6/5/2021,64625,20PNR2VA,223,8,Full Strip,45:08.9,200,19076755,Internal,Archtics,8
6664,6/7/2021,64626,20PNR2VB,223,8,Full Strip,45:08.9,200,19076755,Internal,Archtics,8
6665,6/5/2021,64625,20PNR2VA,222,17,Full Strip,30:31.5,150,27982935,Internal,Archtics,4
6666,6/7/2021,64626,20PNR2VB,222,17,Full Strip,30:32.0,150,27982935,Internal,Archtics,4
6667,6/5/2021,64625,20PNR2VA,222,12,Full Strip,57:01.7,160,15872855,Internal,Archtics,2
6668,6/7/2021,64626,20PNR2VB,222,12,Full Strip,57:01.7,160,15872855,Internal,Archtics,2
6669,6/5/2021,64625,20PNR2VA,222,4,Full Strip,48:53.1,200,26378570,Internal,Archtics,15
6670,6/7/2021,64626,20PNR2VB,222,4,Full Strip,48:53.1,200,26378570,Internal,Archtics,14
6671,6/5/2021,64625,20PNR2VA,222,4,Full Strip,48:53.1,200,26378570,Internal,Archtics,16
6672,6/7/2021,64626,20PNR2VB,222,4,Full Strip,48:53.1,200,26378570,Internal,Archtics,16
6673,6/7/2021,64626,20PNR2VB,25,14,Full Strip,53:16.7,500,13980200,Internal,Archtics,11
6674,6/5/2021,64625,20PNR2VA,25,14,Full Strip,53:16.7,500,13980200,Internal,Archtics,11
6675,6/7/2021,64626,20PNR2VB,25,14,Full Strip,53:16.7,500,13980200,Internal,Archtics,10
6676,6/5/2021,64625,20PNR2VA,223,8,Full Strip,51:32.4,200,25526458,Internal,Archtics,6
6677,6/5/2021,64625,20PNR2VA,222,7,Full Strip,48:14.9,175,28286336,Internal,Archtics,13
6678,6/7/2021,64626,20PNR2VB,222,7,Full Strip,48:14.9,175,28286336,Internal,Archtics,13
6679,6/5/2021,64625,20PNR2VA,223,9,Full Strip,48:54.3,200,26654049,Internal,Archtics,9
6680,6/7/2021,64626,20PNR2VB,223,9,Full Strip,48:54.3,200,26654049,Internal,Archtics,9
6681,6/5/2021,64625,20PNR2VA,223,9,Full Strip,48:54.3,200,26654049,Internal,Archtics,11
6682,6/7/2021,64626,20PNR2VB,223,9,Full Strip,48:54.3,200,26654049,Internal,Archtics,11
6683,6/5/2021,64625,20PNR2VA,222,12,Full Strip,49:45.1,160,31657230,Internal,Archtics,3
6684,6/7/2021,64626,20PNR2VB,222,12,Full Strip,49:45.1,160,31657230,Internal,Archtics,3
6685,6/5/2021,64625,20PNR2VA,222,8,Full Strip,48:50.7,175,15990525,Internal,Archtics,26
6686,6/7/2021,64626,20PNR2VB,222,8,Full Strip,48:50.7,175,15990525,Internal,Archtics,26
6687,6/5/2021,64625,20PNR2VA,28,8,Full Strip,48:39.7,405,7462915,Internal,Archtics,2
6688,6/7/2021,64626,20PNR2VB,28,8,Full Strip,48:39.7,405,7462915,Internal,Archtics,2
6689,6/5/2021,64625,20PNR2VA,10,18,Full Strip,04:40.5,345,2682898,Internal,Archtics,2
6690,6/7/2021,64626,20PNR2VB,10,18,Full Strip,04:40.5,345,2682898,Internal,Archtics,2
6691,6/5/2021,64625,20PNR2VA,24,10,Full Strip,01:09.2,670,16883199,Internal,Archtics,10
6692,6/7/2021,64626,20PNR2VB,24,10,Full Strip,01:09.2,670,16883199,Internal,Archtics,10
6693,6/5/2021,64625,20PNR2VA,222,2,Full Strip,20:36.5,200,26620708,Internal,Archtics,11
6694,6/7/2021,64626,20PNR2VB,222,2,Full Strip,20:36.5,200,26620708,Internal,Archtics,11
6695,6/5/2021,64625,20PNR2VA,222,12,Full Strip,21:04.5,160,31699391,Internal,Archtics,26
6696,6/7/2021,64626,20PNR2VB,222,12,Full Strip,21:04.5,160,31699391,Internal,Archtics,26
6697,6/5/2021,64625,20PNR2VA,223,16,Full Strip,31:05.7,175,27976126,Internal,Archtics,1
6698,6/5/2021,64625,20PNR2VA,223,8,Full Strip,43:54.2,200,26624437,Internal,Archtics,14
6699,6/7/2021,64626,20PNR2VB,223,8,Full Strip,43:54.2,200,26624437,Internal,Archtics,14
6700,6/5/2021,64625,20PNR2VA,223,8,Full Strip,43:54.2,200,26624437,Internal,Archtics,12
6701,6/7/2021,64626,20PNR2VB,223,8,Full Strip,43:54.2,200,26624437,Internal,Archtics,12
6702,6/5/2021,64625,20PNR2VA,223,15,Full Strip,32:38.5,175,20123208,Internal,Archtics,3
6703,6/7/2021,64626,20PNR2VB,223,15,Full Strip,32:38.5,175,20123208,Internal,Archtics,3
6704,6/5/2021,64625,20PNR2VA,223,13,Full Strip,32:38.5,175,20123208,Internal,Archtics,3
6705,6/7/2021,64626,20PNR2VB,223,13,Full Strip,32:38.5,175,20123208,Internal,Archtics,3
6706,6/5/2021,64625,20PNR2VA,24,10,Full Strip,38:47.6,670,27357939,Internal,Archtics,5
6707,6/5/2021,64625,20PNR2VA,223,5,Full Strip,39:54.4,220,5230763,Internal,Archtics,13
6708,6/7/2021,64626,20PNR2VB,223,5,Full Strip,39:54.4,220,5230763,Internal,Archtics,13
6709,6/5/2021,64625,20PNR2VA,109,7,Full Strip,36:49.0,360,26548347,Internal,Archtics,14
6710,6/7/2021,64626,20PNR2VB,109,7,Full Strip,36:49.0,360,26548347,Internal,Archtics,12
6711,6/5/2021,64625,20PNR2VA,109,7,Full Strip,36:49.0,360,26548347,Internal,Archtics,12
6712,6/7/2021,64626,20PNR2VB,109,7,Full Strip,36:49.0,360,26548347,Internal,Archtics,14
6713,6/5/2021,64625,20PNR2VA,223,14,Full Strip,38:31.8,175,25052571,Internal,Archtics,13
6714,6/7/2021,64626,20PNR2VB,223,14,Full Strip,38:31.8,175,25052571,Internal,Archtics,13
6715,6/5/2021,64625,20PNR2VA,24,18,Full Strip,05:17.9,500,31438259,Internal,Archtics,11
6716,6/7/2021,64626,20PNR2VB,24,18,Full Strip,05:17.9,500,31438259,Internal,Archtics,11
6717,6/7/2021,64626,20PNR2VB,223,10,Full Strip,58:36.8,200,26583070,Internal,Archtics,18
6718,6/5/2021,64625,20PNR2VA,223,10,Full Strip,58:36.8,200,26583070,Internal,Archtics,20
6719,6/5/2021,64625,20PNR2VA,223,10,Full Strip,58:36.8,200,26583070,Internal,Archtics,18
6720,6/5/2021,64625,20PNR2VA,28,6,Full Strip,01:07.9,405,2495556,Internal,Archtics,2
6721,6/7/2021,64626,20PNR2VB,28,6,Full Strip,01:07.9,405,2495556,Internal,Archtics,2
6722,6/5/2021,64625,20PNR2VA,24,7,Full Strip,02:48.5,780,31430066,Internal,Archtics,14
6723,6/7/2021,64626,20PNR2VB,24,7,Full Strip,02:48.5,780,31430066,Internal,Archtics,14
6724,6/5/2021,64625,20PNR2VA,VIP25,3,Full Strip,01:47.7,810,31731189,Internal,Archtics,18
6725,6/7/2021,64626,20PNR2VB,VIP25,3,Full Strip,01:47.7,810,31731189,Internal,Archtics,18
6726,6/7/2021,64626,20PNR2VB,VIP25,3,Full Strip,01:47.7,810,31731189,Internal,Archtics,15
6727,6/5/2021,64625,20PNR2VA,121,4,Full Strip,02:48.5,295,31430066,Internal,Archtics,7
6728,6/7/2021,64626,20PNR2VB,121,4,Full Strip,02:48.5,295,31430066,Internal,Archtics,7
6729,6/5/2021,64625,20PNR2VA,121,4,Full Strip,02:48.5,295,31430066,Internal,Archtics,8
6730,6/7/2021,64626,20PNR2VB,121,4,Full Strip,02:48.5,295,31430066,Internal,Archtics,8
6731,6/5/2021,64625,20PNR2VA,222,8,Full Strip,04:05.1,175,14959064,Internal,Archtics,3
6732,6/7/2021,64626,20PNR2VB,222,8,Full Strip,04:05.1,175,14959064,Internal,Archtics,3
6733,6/5/2021,64625,20PNR2VA,24,7,Full Strip,57:56.3,780,28284059,Internal,Archtics,10
6734,6/7/2021,64626,20PNR2VB,24,7,Full Strip,57:56.3,780,28284059,Internal,Archtics,10
6735,6/7/2021,64626,20PNR2VB,VIP25,4,Full Strip,12:08.7,810,31731238,Internal,Archtics,16
6736,6/7/2021,64626,20PNR2VB,VIP25,4,Full Strip,12:08.7,810,31731238,Internal,Archtics,15
6737,6/5/2021,64625,20PNR2VA,222,4,Full Strip,10:23.3,200,28301663,Internal,Archtics,8
6738,6/7/2021,64626,20PNR2VB,222,4,Full Strip,10:23.3,200,28301663,Internal,Archtics,8
6739,6/5/2021,64625,20PNR2VA,24,18,Full Strip,05:17.9,500,31438259,Internal,Archtics,5
6740,6/7/2021,64626,20PNR2VB,24,18,Full Strip,05:17.9,500,31438259,Internal,Archtics,5
6741,6/5/2021,64625,20PNR2VA,223,9,Full Strip,05:41.9,200,14829143,Internal,Archtics,24
6742,6/7/2021,64626,20PNR2VB,223,9,Full Strip,05:41.9,200,14829143,Internal,Archtics,24
6743,6/5/2021,64625,20PNR2VA,VIP25,4,Full Strip,07:19.1,810,31731217,Internal,Archtics,17
6744,6/7/2021,64626,20PNR2VB,VIP25,4,Full Strip,07:19.1,810,31731217,Internal,Archtics,18
6745,6/5/2021,64625,20PNR2VA,VIP25,4,Full Strip,07:19.1,810,31731217,Internal,Archtics,18
6746,6/5/2021,64625,20PNR2VA,7,11,Full Strip,10:44.7,600,10774893,Internal,Archtics,13
6747,6/7/2021,64626,20PNR2VB,7,11,Full Strip,10:44.7,600,10774893,Internal,Archtics,13
6748,6/7/2021,64626,20PNR2VB,223,14,Full Strip,21:35.1,175,31426241,Internal,Archtics,20
6749,6/5/2021,64625,20PNR2VA,223,14,Full Strip,21:35.1,175,31426241,Internal,Archtics,22
6750,6/7/2021,64626,20PNR2VB,223,14,Full Strip,21:35.1,175,31426241,Internal,Archtics,22
6751,6/5/2021,64625,20PNR2VA,109,7,Full Strip,57:56.3,360,28284059,Internal,Archtics,16
6752,6/7/2021,64626,20PNR2VB,109,7,Full Strip,57:56.3,360,28284059,Internal,Archtics,16
6753,6/5/2021,64625,20PNR2VA,223,10,Full Strip,58:12.5,200,14264099,Internal,Archtics,22
6754,6/7/2021,64626,20PNR2VB,223,10,Full Strip,58:12.5,200,14264099,Internal,Archtics,22
6755,6/5/2021,64625,20PNR2VA,223,11,Full Strip,14:44.4,200,26497396,Internal,Archtics,12
6756,6/5/2021,64625,20PNR2VA,10,8,Full Strip,16:27.1,500,28057995,Internal,Archtics,2
6757,6/7/2021,64626,20PNR2VB,10,8,Full Strip,16:27.1,500,28057995,Internal,Archtics,2
6758,6/7/2021,64626,20PNR2VB,223,11,Full Strip,12:36.2,200,26710350,Internal,Archtics,7
6759,6/7/2021,64626,20PNR2VB,223,11,Full Strip,12:36.2,200,26710350,Internal,Archtics,8
6760,6/5/2021,64625,20PNR2VA,120,4,Full Strip,13:43.7,295,28163949,Internal,Archtics,13
6761,6/7/2021,64626,20PNR2VB,120,4,Full Strip,13:43.7,295,28163949,Internal,Archtics,13
6762,6/5/2021,64625,20PNR2VA,223,9,Full Strip,14:52.8,200,26692541,Internal,Archtics,17
6763,6/7/2021,64626,20PNR2VB,223,9,Full Strip,14:52.8,200,26692541,Internal,Archtics,17
6764,6/7/2021,64626,20PNR2VB,223,9,Full Strip,14:52.8,200,26692541,Internal,Archtics,15
6765,6/5/2021,64625,20PNR2VA,223,9,Full Strip,14:52.8,200,26692541,Internal,Archtics,14
6766,6/5/2021,64625,20PNR2VA,223,9,Full Strip,14:52.8,200,26692541,Internal,Archtics,15
6767,6/5/2021,64625,20PNR2VA,28,15,Full Strip,17:41.9,325,31468918,Internal,Archtics,8
6768,6/7/2021,64626,20PNR2VB,28,15,Full Strip,17:41.9,325,31468918,Internal,Archtics,8
6769,6/5/2021,64625,20PNR2VA,28,15,Full Strip,17:41.9,325,31468918,Internal,Archtics,6
6770,6/5/2021,64625,20PNR2VA,222,4,Full Strip,17:12.1,200,32047661,Internal,Archtics,6
6771,6/7/2021,64626,20PNR2VB,222,4,Full Strip,17:12.1,200,32047661,Internal,Archtics,6
6772,6/7/2021,64626,20PNR2VB,222,4,Full Strip,17:12.1,200,32047661,Internal,Archtics,4
6773,6/5/2021,64625,20PNR2VA,223,11,Full Strip,14:44.4,200,26497396,Internal,Archtics,10
6774,6/7/2021,64626,20PNR2VB,223,11,Full Strip,14:44.4,200,26497396,Internal,Archtics,12
6775,6/5/2021,64625,20PNR2VA,223,10,Full Strip,58:36.8,200,26583070,Internal,Archtics,19
6776,6/7/2021,64626,20PNR2VB,223,10,Full Strip,58:36.8,200,26583070,Internal,Archtics,20
6777,6/5/2021,64625,20PNR2VA,25,14,Full Strip,53:16.7,500,13980200,Internal,Archtics,9
6778,6/5/2021,64625,20PNR2VA,121,4,Full Strip,51:08.5,295,26643320,Internal,Archtics,6
6779,6/7/2021,64626,20PNR2VB,121,4,Full Strip,51:08.5,295,26643320,Internal,Archtics,6
6780,6/7/2021,64626,20PNR2VB,223,16,Full Strip,11:36.8,175,28166670,Internal,Archtics,16
6781,6/5/2021,64625,20PNR2VA,223,16,Full Strip,11:36.8,175,28166670,Internal,Archtics,16
6782,6/7/2021,64626,20PNR2VB,223,16,Full Strip,11:36.8,175,28166670,Internal,Archtics,14
6783,6/5/2021,64625,20PNR2VA,222,7,Full Strip,42:47.2,175,28086967,Internal,Archtics,2
6784,6/7/2021,64626,20PNR2VB,222,7,Full Strip,42:47.2,175,28086967,Internal,Archtics,3
6785,6/5/2021,64625,20PNR2VA,222,7,Full Strip,42:47.2,175,28086967,Internal,Archtics,3
6786,6/5/2021,64625,20PNR2VA,10,18,Full Strip,43:49.7,345,31729986,Internal,Archtics,8
6787,6/7/2021,64626,20PNR2VB,10,18,Full Strip,43:49.7,345,31729986,Internal,Archtics,8
6788,6/5/2021,64625,20PNR2VA,6,20,Full Strip,43:49.7,345,31729986,Internal,Archtics,2
6789,6/7/2021,64626,20PNR2VB,6,20,Full Strip,43:49.7,345,31729986,Internal,Archtics,2
6790,6/5/2021,64625,20PNR2VA,15,14,Full Strip,05:35.1,325,108442,Internal,Archtics,2
6791,6/7/2021,64626,20PNR2VB,15,14,Full Strip,05:35.1,325,108442,Internal,Archtics,2
6792,6/5/2021,64625,20PNR2VA,222,4,Full Strip,05:44.1,200,24470336,Internal,Archtics,10
6793,6/7/2021,64626,20PNR2VB,222,4,Full Strip,05:44.1,200,24470336,Internal,Archtics,12
6794,6/5/2021,64625,20PNR2VA,222,4,Full Strip,05:44.1,200,24470336,Internal,Archtics,12
6795,6/5/2021,64625,20PNR2VA,223,15,Full Strip,28:40.1,175,29434290,Internal,Archtics,26
